country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","03-06-2026 20:00:00",24.792403,84.992416,PM10,80,159,102
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","03-06-2026 20:00:00",24.762518,84.982348,PM2.5,37,52,44
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","03-06-2026 20:00:00",25.697189,85.245900,OZONE,25,173,138
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","03-06-2026 20:00:00",26.0881305,87.93840336,NO2,7,9,8
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","03-06-2026 20:00:00",26.0881305,87.93840336,NH3,3,3,3
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","03-06-2026 20:00:00",26.0881305,87.93840336,SO2,9,11,10
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","03-06-2026 20:00:00",27.308328,84.531742,PM2.5,NA,NA,NA
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","03-06-2026 20:00:00",27.308328,84.531742,NO2,2,9,4
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","03-06-2026 20:00:00",27.308328,84.531742,CO,16,33,28
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","03-06-2026 20:00:00",27.308328,84.531742,OZONE,8,26,11
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","03-06-2026 20:00:00",30.719859,76.738637,PM10,13,42,29
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","03-06-2026 20:00:00",30.719859,76.738637,NO2,12,163,65
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","03-06-2026 20:00:00",30.719859,76.738637,OZONE,2,74,61
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","03-06-2026 20:00:00",21.194815,81.314770,PM10,24,67,45
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","03-06-2026 20:00:00",21.185571,81.343175,SO2,7,11,8
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","03-06-2026 20:00:00",21.224231,81.408350,PM2.5,16,61,36
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","03-06-2026 20:00:00",22.08815,82.13737,PM10,55,108,72
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","03-06-2026 20:00:00",22.118125,83.140608,NO2,8,26,12
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","03-06-2026 20:00:00",22.118125,83.140608,SO2,2,27,11
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","03-06-2026 20:00:00",22.118125,83.140608,CO,18,54,32
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","03-06-2026 20:00:00",22.368195,82.746431,PM2.5,NA,NA,NA
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","03-06-2026 20:00:00",22.368195,82.746431,CO,9,47,20
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","03-06-2026 20:00:00",22.348441,82.549611,PM2.5,NA,NA,NA
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","03-06-2026 20:00:00",22.348441,82.549611,PM10,NA,NA,NA
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","03-06-2026 20:00:00",26.446912,91.439057,PM10,18,127,33
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","03-06-2026 20:00:00",26.446912,91.439057,NH3,1,7,6
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","03-06-2026 20:00:00",26.987634,94.636574,CO,15,41,17
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","03-06-2026 20:00:00",26.146529,87.454184,OZONE,8,12,10
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","03-06-2026 20:00:00",25.5626095,84.663264,PM2.5,5,45,22
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","03-06-2026 20:00:00",25.5626095,84.663264,NH3,2,2,2
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","03-06-2026 20:00:00",25.42742023,86.13886079,PM2.5,47,240,95
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","03-06-2026 20:00:00",25.42742023,86.13886079,OZONE,20,46,34
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","03-06-2026 20:00:00",26.80365,84.51954,PM2.5,17,72,39
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","03-06-2026 20:00:00",26.80365,84.51954,PM10,15,64,35
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","03-06-2026 20:00:00",25.251013,86.989001,NH3,1,1,1
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","03-06-2026 20:00:00",25.251013,86.989001,OZONE,15,26,20
India,Bihar,Patna,"Samanpura, Patna - BSPCB","03-06-2026 20:00:00",25.596727,85.085624,CO,22,34,25
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","03-06-2026 20:00:00",25.03280,85.41948,PM10,18,103,58
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","03-06-2026 20:00:00",25.03280,85.41948,NO2,13,15,14
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","03-06-2026 20:00:00",25.03280,85.41948,CO,35,50,42
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","03-06-2026 20:00:00",25.03280,85.41948,OZONE,14,43,25
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","03-06-2026 20:00:00",25.892357,86.590325,NH3,4,4,4
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","03-06-2026 20:00:00",25.859655,85.77944,SO2,NA,NA,NA
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","03-06-2026 20:00:00",24.952822,84.002396,PM2.5,NA,NA,NA
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","03-06-2026 20:00:00",26.2271665,84.3570427,NO2,2,2,2
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","03-06-2026 20:00:00",30.735567,76.775714,PM2.5,20,57,34
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","03-06-2026 20:00:00",30.735567,76.775714,CO,50,95,53
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","03-06-2026 20:00:00",16.554731,80.649110,OZONE,17,53,35
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","03-06-2026 20:00:00",17.72,83.3,NH3,3,4,3
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","03-06-2026 20:00:00",17.72,83.3,CO,3,38,16
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","03-06-2026 20:00:00",26.071318,91.87488,PM2.5,104,353,205
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","03-06-2026 20:00:00",26.071318,91.87488,OZONE,20,62,59
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","03-06-2026 20:00:00",26.10887,91.589544,NH3,3,6,4
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","03-06-2026 20:00:00",26.10887,91.589544,OZONE,16,38,32
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","03-06-2026 20:00:00",26.187500,91.744194,NO2,NA,NA,NA
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","03-06-2026 20:00:00",26.187500,91.744194,NH3,NA,NA,NA
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","03-06-2026 20:00:00",26.349082,92.68449,PM2.5,NA,NA,NA
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","03-06-2026 20:00:00",26.349082,92.68449,PM10,NA,NA,NA
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","03-06-2026 20:00:00",13.204880,79.097889,NO2,33,41,37
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","03-06-2026 20:00:00",13.204880,79.097889,NH3,6,8,7
India,Andhra_Pradesh,Eluru,"District Court, Eluru - APPCB","03-06-2026 20:00:00",16.711754,81.092095,SO2,13,15,14
India,Andhra_Pradesh,Eluru,"District Court, Eluru - APPCB","03-06-2026 20:00:00",16.711754,81.092095,CO,8,60,29
India,Andhra_Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB","03-06-2026 20:00:00",16.316553,80.413302,NO2,21,69,41
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","03-06-2026 20:00:00",14.465052,78.824187,PM2.5,37,51,45
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","03-06-2026 20:00:00",14.465052,78.824187,NO2,19,26,24
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","03-06-2026 20:00:00",14.465052,78.824187,CO,25,50,28
India,Andhra_Pradesh,Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB","03-06-2026 20:00:00",16.186555,81.13219,SO2,13,23,18
India,Andhra_Pradesh,Nellore,"Ambedkar Nagar, Nellore - APPCB ","03-06-2026 20:00:00","14.438164 ","79.966814 ",NH3,4,6,6
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","03-06-2026 20:00:00",26.63086,84.90051,PM10,NA,NA,NA
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","03-06-2026 20:00:00",26.11442,85.39813,NH3,7,12,9
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","03-06-2026 20:00:00",26.1209,85.3647,NO2,NA,NA,NA
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","03-06-2026 20:00:00",26.1209,85.3647,SO2,4,9,6
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","03-06-2026 20:00:00",25.592539,85.227158,SO2,8,10,9
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","03-06-2026 20:00:00",25.610369,85.132568,CO,31,51,36
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","03-06-2026 20:00:00",25.610369,85.132568,OZONE,59,60,59
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","03-06-2026 20:00:00",25.599486,85.113666,NO2,29,33,31
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","03-06-2026 20:00:00",25.599486,85.113666,NH3,2,3,3
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","03-06-2026 20:00:00",25.599486,85.113666,CO,51,109,76
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","03-06-2026 20:00:00",25.599486,85.113666,OZONE,26,35,30
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","03-06-2026 20:00:00",22.348441,82.549611,CO,NA,NA,NA
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","03-06-2026 20:00:00",22.1910172,83.5197009,PM2.5,NA,NA,NA
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","03-06-2026 20:00:00",22.1910172,83.5197009,NH3,NA,NA,NA
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","03-06-2026 20:00:00",22.1910172,83.5197009,OZONE,83,180,143
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","03-06-2026 20:00:00",21.258815,81.578979,PM2.5,27,145,69
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","03-06-2026 20:00:00",21.258815,81.578979,NH3,3,4,4
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","03-06-2026 20:00:00",21.258815,81.578979,SO2,5,8,6
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","03-06-2026 20:00:00",21.219665,81.630094,PM2.5,23,71,40
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","03-06-2026 20:00:00",22.06631475,83.33820077,NH3,1,2,2
India,Delhi,Delhi,"Alipur, Delhi - DPCC","03-06-2026 20:00:00",28.815329,77.153010,CO,12,59,33
India,Andhra_Pradesh,Nellore,"Ambedkar Nagar, Nellore - APPCB ","03-06-2026 20:00:00","14.438164 ","79.966814 ",SO2,6,15,12
India,Andhra_Pradesh,Nellore,"Ambedkar Nagar, Nellore - APPCB ","03-06-2026 20:00:00","14.438164 ","79.966814 ",CO,32,36,34
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","03-06-2026 20:00:00",16.9872867,81.7363176,PM2.5,NA,NA,NA
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","03-06-2026 20:00:00",16.9872867,81.7363176,PM10,NA,NA,NA
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","03-06-2026 20:00:00",13.67,79.35,PM10,NA,NA,NA
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","03-06-2026 20:00:00",13.67,79.35,NH3,2,3,3
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","03-06-2026 20:00:00",16.536107,80.594233,NH3,4,5,4
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","03-06-2026 20:00:00",16.486692,80.699436,NH3,4,7,6
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","03-06-2026 20:00:00",16.5150833,80.5181667,NO2,16,77,24
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","03-06-2026 20:00:00",16.5150833,80.5181667,CO,18,119,21
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","03-06-2026 20:00:00",14.675886,77.593027,NH3,1,5,3
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","03-06-2026 20:00:00",28.623763,77.287209,NO2,12,102,45
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","03-06-2026 20:00:00",28.623763,77.287209,NH3,7,11,9
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","03-06-2026 20:00:00",28.623763,77.287209,OZONE,1,87,72
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","03-06-2026 20:00:00",28.674045,77.131023,PM2.5,23,160,93
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","03-06-2026 20:00:00",28.674045,77.131023,PM10,83,155,127
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","03-06-2026 20:00:00",28.674045,77.131023,SO2,17,30,25
India,Delhi,Delhi,"Pusa, Delhi - DPCC","03-06-2026 20:00:00",28.639652,77.146275,PM10,83,189,126
India,Delhi,Delhi,"Pusa, Delhi - IITM","03-06-2026 20:00:00",28.636110,77.173332,PM2.5,34,157,81
India,Delhi,Delhi,"Pusa, Delhi - IITM","03-06-2026 20:00:00",28.636110,77.173332,OZONE,16,255,175
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","03-06-2026 20:00:00",28.563262,77.186937,PM2.5,52,240,122
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","03-06-2026 20:00:00",28.563262,77.186937,PM10,83,153,127
India,Delhi,Delhi,"Rohini, Delhi - DPCC","03-06-2026 20:00:00",28.732528,77.119920,PM2.5,55,160,104
India,Delhi,Delhi,"Rohini, Delhi - DPCC","03-06-2026 20:00:00",28.732528,77.119920,SO2,6,17,10
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","03-06-2026 20:00:00",28.6514781,77.1473105,OZONE,11,69,49
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","03-06-2026 20:00:00",28.5504249,77.2159377,PM2.5,75,178,121
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","03-06-2026 20:00:00",28.5504249,77.2159377,NO2,17,31,23
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","03-06-2026 20:00:00",28.710508,77.249485,PM10,105,175,133
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","03-06-2026 20:00:00",28.710508,77.249485,NH3,6,12,9
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","03-06-2026 20:00:00",28.710508,77.249485,CO,24,134,51
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","03-06-2026 20:00:00",28.531346,77.190156,NH3,6,10,8
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","03-06-2026 20:00:00",28.531346,77.190156,SO2,14,29,20
India,Delhi,Delhi,"Aya Nagar, Delhi - IITM","03-06-2026 20:00:00",28.4706914,77.1099364,PM10,96,200,131
India,Delhi,Delhi,"Aya Nagar, Delhi - IITM","03-06-2026 20:00:00",28.4706914,77.1099364,NO2,6,23,15
India,Delhi,Delhi,"Aya Nagar, Delhi - IITM","03-06-2026 20:00:00",28.4706914,77.1099364,CO,32,105,51
India,Delhi,Delhi,"Bawana, Delhi - DPCC","03-06-2026 20:00:00",28.776200,77.051074,PM10,105,193,139
India,Delhi,Delhi,"Bawana, Delhi - DPCC","03-06-2026 20:00:00",28.776200,77.051074,OZONE,4,56,49
India,Delhi,Delhi,"Burari Crossing, Delhi - IITM","03-06-2026 20:00:00",28.7256504,77.2011573,PM2.5,43,104,78
India,Delhi,Delhi,"Burari Crossing, Delhi - IITM","03-06-2026 20:00:00",28.7256504,77.2011573,NO2,13,39,24
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC ","03-06-2026 20:00:00","28.594169 ","77.125100 ",SO2,1,5,2
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC ","03-06-2026 20:00:00","28.594169 ","77.125100 ",CO,70,106,90
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC","03-06-2026 20:00:00","28.615828 ","77.271992 ",NO2,15,137,53
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC","03-06-2026 20:00:00","28.615828 ","77.271992 ",NH3,3,12,5
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC","03-06-2026 20:00:00","28.615828 ","77.271992 ",OZONE,1,192,133
India,Delhi,Delhi,"DTU, Delhi - CPCB","03-06-2026 20:00:00",28.7500499,77.1112615,PM2.5,46,250,100
India,Delhi,Delhi,"DTU, Delhi - CPCB","03-06-2026 20:00:00",28.7500499,77.1112615,PM10,78,188,111
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","03-06-2026 20:00:00",28.498571,77.264840,PM10,74,185,127
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","03-06-2026 20:00:00",28.498571,77.264840,NH3,5,7,6
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","03-06-2026 20:00:00",28.498571,77.264840,CO,26,57,34
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","03-06-2026 20:00:00",28.611281,77.237738,NO2,26,127,68
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","03-06-2026 20:00:00",28.611281,77.237738,SO2,13,41,18
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","03-06-2026 20:00:00",28.611281,77.237738,CO,10,55,34
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","03-06-2026 20:00:00",28.636429,77.201067,CO,52,81,54
India,Delhi,Delhi,"Mundka, Delhi - DPCC","03-06-2026 20:00:00",28.684678,77.076574,CO,50,70,54
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","03-06-2026 20:00:00",28.60909,77.0325413,PM10,18,181,79
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC","03-06-2026 20:00:00","28.594004 ","76.909423 ",PM10,90,151,123
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","03-06-2026 20:00:00",28.570173,76.933762,OZONE,4,89,74
India,Delhi,Delhi,"Narela, Delhi - DPCC","03-06-2026 20:00:00",28.822836,77.101981,NO2,5,65,31
India,Delhi,Delhi,"Narela, Delhi - DPCC","03-06-2026 20:00:00",28.822836,77.101981,CO,23,112,35
India,Delhi,Delhi,"North Campus, DU, Delhi - IITM","03-06-2026 20:00:00",28.6573814,77.1585447,PM2.5,14,221,89
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","03-06-2026 20:00:00",28.530785,77.271255,NO2,10,90,45
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","03-06-2026 20:00:00",28.530785,77.271255,SO2,14,33,18
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","03-06-2026 20:00:00",28.530785,77.271255,OZONE,6,89,71
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","03-06-2026 20:00:00",28.623763,77.287209,PM2.5,47,143,79
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","03-06-2026 20:00:00",23.041137,72.456691,NH3,2,5,3
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","03-06-2026 20:00:00",23.041137,72.456691,SO2,1,3,2
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","03-06-2026 20:00:00",23.041137,72.456691,CO,10,27,11
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","03-06-2026 20:00:00",23.023389,72.515201,PM10,57,119,90
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","03-06-2026 20:00:00",23.023389,72.515201,SO2,1,4,2
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","03-06-2026 20:00:00",23.076793,72.627874,PM10,78,129,103
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","03-06-2026 20:00:00",23.076793,72.627874,NO2,12,76,24
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","03-06-2026 20:00:00",23.076793,72.627874,NH3,1,2,1
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","03-06-2026 20:00:00",21.613267,73.010555,NH3,6,8,7
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","03-06-2026 20:00:00",21.755417,72.139056,NH3,3,4,4
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","03-06-2026 20:00:00",21.755417,72.139056,OZONE,7,9,9
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","03-06-2026 20:00:00",23.163798,72.677768,NH3,5,10,7
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","03-06-2026 20:00:00",23.243639,72.68994,NO2,3,25,11
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","03-06-2026 20:00:00",23.243639,72.68994,OZONE,1,9,7
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","03-06-2026 20:00:00",23.221714,72.654328,PM2.5,28,71,54
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","03-06-2026 20:00:00",23.221714,72.654328,CO,28,44,34
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association","03-06-2026 20:00:00",22.410802,73.097923,PM10,57,149,101
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association","03-06-2026 20:00:00",22.410802,73.097923,NO2,15,49,30
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association","03-06-2026 20:00:00",22.410802,73.097923,CO,15,76,36
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","03-06-2026 20:00:00",22.248853,70.776774,CO,74,76,76
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","03-06-2026 20:00:00",22.248853,70.776774,OZONE,2,10,8
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro","03-06-2026 20:00:00","21.217779 ","72.834787 ",PM2.5,63,253,126
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro","03-06-2026 20:00:00","21.217779 ","72.834787 ",NO2,4,21,14
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro","03-06-2026 20:00:00","21.217779 ","72.834787 ",CO,31,38,34
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro","03-06-2026 20:00:00","21.217779 ","72.834787 ",OZONE,12,13,12
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro","03-06-2026 20:00:00",22.320153,73.216285,SO2,5,8,6
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro","03-06-2026 20:00:00",22.320153,73.216285,CO,77,86,80
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro","03-06-2026 20:00:00",22.320153,73.216285,OZONE,3,7,6
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","03-06-2026 20:00:00",20.362421,72.918013,PM10,84,105,93
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","03-06-2026 20:00:00",20.362421,72.918013,SO2,14,27,20
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IITM","03-06-2026 20:00:00",28.422681,77.148944,PM2.5,21,145,86
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","03-06-2026 20:00:00",28.4227,77.0667,PM10,112,182,141
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","03-06-2026 20:00:00",28.4501238,77.0263051,NO2,9,45,26
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","03-06-2026 20:00:00",29.8006,76.4155,NH3,5,7,6
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","03-06-2026 20:00:00",29.8006,76.4155,SO2,27,50,34
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","03-06-2026 20:00:00",29.8006,76.4155,CO,5,114,21
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","03-06-2026 20:00:00",29.695300,77.002700,CO,12,18,14
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","03-06-2026 20:00:00",29.966942,76.875879,PM2.5,52,89,74
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","03-06-2026 20:00:00",27.9002,76.9938,NH3,9,10,10
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","03-06-2026 20:00:00",27.9002,76.9938,SO2,25,27,26
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","03-06-2026 20:00:00",27.9002,76.9938,CO,36,102,93
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC","03-06-2026 20:00:00",28.621810,77.1944633,SO2,27,40,32
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC","03-06-2026 20:00:00",28.621810,77.1944633,OZONE,6,156,116
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","03-06-2026 20:00:00",28.672342,77.315260,OZONE,6,87,75
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","03-06-2026 20:00:00",23.107969,72.574648,PM10,71,113,91
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","03-06-2026 20:00:00",23.107969,72.574648,NH3,16,21,19
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","03-06-2026 20:00:00",23.107969,72.574648,CO,36,57,43
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","03-06-2026 20:00:00",22.977134,72.553024,PM2.5,28,57,44
